achievement_count,athlete_count,athlete.id,athlete.resource_state,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,average_heartrate,average_watts,device_watts,kilojoules,max_heartrate,workout_type
0,4,65231186,1,4.896000000000001,0,FALSE,TRUE,8.7262,8513,937,858.1,34.559852,-119.109472,C98DFD9C-3558-4A8E-BA37-0114F30E2F46,FALSE,FALSE,g10199228,TRUE,FALSE,FALSE,6748577731,8,FALSE,a6748577731,2,ka}qEnqivUOe@CUVaAN]D{@KYIGe@BXm@JaBX_@DU\q@BSII?Mh@mADWd@qAVoAP[K[?GHBMQ?KBINJ\eAJs@KY@KAE]AAMMMKa@IGKSQi@k@Ua@DGHE?CK@ST_@Ja@VcBF_ADQBm@?u@GmAF{@AaAFw@O_@EYC{AYaH@OCc@B{@Da@ZiAJ{@R{@JCDi@dAi@j@_AtAw@T]Ls@n@uBHmBGmAa@sCSkCUkAGm@]yBUo@@g@AQM_@@[qAmEAQSoAAoAGe@Oq@CWKIUeAHqAbA}CLS`@}ABmAJm@HgBNwA?]DIGDJk@JsANaA?YHmAFU@g@TaABg@Kc@Um@s@oAY[wCyAgAa@_EwBm@YK?Ec@Qm@Ha@Ba@HGFYI_@IG@_@Ig@SUYOe@Qk@GUQYIUScC}@QQAGTw@Zs@JGAGTM@COH]d@Yf@I^KJKCU_@QQQGk@?QMCO@Il@e@PSL[@QMiACm@Dk@JW@OSq@UKMWJM\ITc@?y@Fa@Mu@@K^]P[?HA[@OEYOQw@a@IMKa@DMZFVAXG~@a@JSZmABiA^{@\yBCa@GYO[`@MVOJIFSN_ABy@Jy@Gg@FWAM^kAJ}@DIAKHq@V_AZqBDM@YR_BTs@NuBFSBo@`@iCBg@Ji@Bw@Hc@@[J_@?I^gB@e@C_@Ie@U_@?QPu@_@kASIGKFGf@Hz@MRY|@o@n@o@jAs@HSAa@IO]Ma@?c@Kw@a@IUCMBCn@Kt@EXIB_@RU@i@Ew@?k@Ii@?_@Qm@IKKa@[m@Mw@c@kAKi@UY[gB?WHSDa@^iAHcA`@w@CIT{AVa@@m@EYB]P]Do@AQNgA?YFg@?WPm@@oAG_@LeAEUAc@R]FWPYNMBQHMJG?INc@?OHQAiAC]Mw@a@u@g@g@GMaAkAGO@BDOCYO]UQ{@a@GKMCYa@YEBAGG_@]?JFF`@VCDWAIL@PBEAS\GBECBd@VFJLDh@b@\JLLZd@Cb@JZj@j@Xd@d@l@JHTb@Df@BHFdBOXQ~@KDKVOPKX[n@CNHl@Ox@Hj@A|@S|@Ar@EP@ROx@EhAMb@C`@DRGp@]j@@XObAJE@PFHSj@?lATEP]F]EIFKOZCENQBBAKFa@,8.91,6417,Chris goes backpacking ,0,0,FALSE,2,2022-02-26T17:10:35Z,2022-02-26T09:10:35Z,34.560382,-119.165832,(GMT-08:00) America/Los_Angeles,102.2,0,FALSE,Hike,7177955611,7177955611,-28800,everyone,129.2,NA,NA,NA,176,NA
2,1,65231186,1,5.472,0,FALSE,TRUE,8.611,6517,676.8,295.4,34.46404,-119.712263,7B48013C-9EA7-43E6-A71A-03873AAE47F3,FALSE,FALSE,g10199228,TRUE,FALSE,FALSE,6736655435,5,FALSE,a6736655435,2,}gjqE|jtyULc@w@z@s@Zk@Dc@{@Ga@s@sAg@cCWYYKH@QSYBkAb@i@OWFi@\OCEkA^}AKgBKe@m@s@_BL}@]CWh@iBE_@]y@u@UQSDy@Ke@Ye@q@[WqASGcAb@g@h@PB_@Rk@LUE?WPULs@La@Es@Fo@E[]a@k@AQG?i@IS_Ac@[y@WUs@QSODWdASL_@Bm@KKi@@EM?Ip@{@BOCq@I_@[]EYU]Do@GcBg@]g@FQGM_@MIi@FIEIKEkAQO[ECs@Ji@?[Ee@Sk@Z{@Qm@Wa@?]NSv@D@a@TcAN_@REP^BbALVPLRd@R?JMf@KIuA_@y@C{@p@aC`@oAX]JDNXPfALHj@BHAJUCOc@WGKDKt@Ah@i@pAFNLl@pBnA|@R??Qg@g@UaAAkAg@mACYJoAGYRg@Kq@{@aA_@OUYMw@u@kBYPU^a@TWCi@JeDlCc@DqAy@@WTQ\I|@aAPc@Io@OQS{@iAIBECYi@WGK@mBOw@@o@OB?FJICLDEIDLGAJI\PdAAzAh@\R^RJf@D`@|@Jj@@TIT]JDLo@h@CJEEi@XITBPVH\B^^ZFLMp@]HOAGXYLGPFx@}@pAQn@u@L?LTB\`@r@XlAn@Tz@fABf@Yr@Ld@W`ALR@EDXVVHX?ZERFA`@xB`@XIJQ@eAw@m@{BYWc@Ji@OUJKX[Re@KEHHTl@Z?PMJ_AAEGA_@W}@WSURKZBPi@`AA`@KJEl@Sn@Hh@f@lA?z@a@Gg@^MACe@QWI_@GaAGOQKKH_@jAQ~@s@EOR@^d@j@F\EZUVD`@R~@Ad@O^AZJXl@LBfAFVPD`@SF@JNNd@P@`@Ij@f@DZKd@JXG\DZX\@XTVLh@Db@GPi@`@Kd@PRj@AFFANYp@_ATIZLLl@Lh@XJp@tA|@DFAVEVZDb@ETTJn@E|Ae@vADt@V@h@g@V?Le@JMx@GHWTTAt@`@^l@LVx@Ix@FTbAd@^dA@b@O\ATSVEPBRVThAJ`AU`@p@RPJx@@jAa@~ALlAT@r@i@j@PJArAe@R@`@^P\VrA@XbA~BRLBPC?PTVHZGx@c@t@eABWBDGA,9.385200000000001,5667,Don’t let it take up real estate 🧠,0,0,FALSE,2,2022-02-25T14:07:15Z,2022-02-25T06:07:15Z,34.464152,-119.712627,(GMT-08:00) America/Los_Angeles,397.7,0,FALSE,Hike,7165062352,7165062352,-28800,everyone,143.5,NA,NA,NA,188,NA
0,1,65231186,1,4.179600000000001,0,FALSE,TRUE,8.0023,10020,598.5,358,34.557346,-119.771163,A073F8A9-61C9-4D5D-BB8B-CA5A1E0FC69C,FALSE,FALSE,g10199228,TRUE,FALSE,FALSE,6713522553,6,FALSE,a6713522553,2,kn|qEnx_zUCP]EMKKHGAML@Ek@PkAFaEmAoACg@Ok@[g@G]SKYIg@_@s@ESYSOYY[QCCGUDmADe@a@q@LQG_@@QOQYICGOMESH?B[DEHa@ZFGACG@YKKOCSFQRGRU@e@Mg@w@y@GMiAiAi@Y_@_@Q{@OOYs@EQEiAEQECC[KQ@s@Ci@FcAX]B_@EABIJSCc@T[Ka@C_@DWCWc@aA?[MY_@G]RQOTc@Cg@e@WQ?]]Ka@MQa@QcAOa@a@EQH}@Zy@Ea@@UWeACSMEAk@U[c@W]k@Ga@Nm@EC?[i@]?GUa@g@IY@e@MW@WIEw@YWW]Os@o@wAAIDc@Gk@MW[[AIW?SNi@HyAF[EMMg@CCUC?QPMBOC[S[@SNDFi@|@K@BB_@ASEAIFe@S]c@QS_@OIGi@Q?WQ[@QHS[QAGYaAPe@[R[EOBMWg@?QZ@HGDUJMdAUVMFG@c@Ri@JAUDMTAl@[PiAVIg@XoAAc@Qq@]GSHP@HEJ_@JOHBNI@IKSHk@Ci@Si@Ni@Uk@[Ys@Gc@Ob@k@FS_@_ASISa@@i@HKCSDYOgAASFIEe@@a@JYL_BcAeBOe@G@LTAFv@dAPb@E\?TO~@Cn@BLGl@Jp@FHCb@@VMf@JPBPJPXPNl@CR]\CPVFBH`@Bj@PNTF\@RKJPt@ARBV?n@LXe@l@RbAEXBDOPGd@?LJb@ARSJINN?OFOEGFBXP^D^?DSP@D^Zf@CTIL@BL\XBJl@Gl@NJ`@XX?LXRRFR^IR@RZN`@IZUTa@MUHI\@h@VTERMJPlAXtBMVEPSd@b@Rf@Bd@@d@Xp@Rn@Jj@b@d@LDD|@NHdAPVCZJFCJJHR^XPn@BCQz@\r@z@t@FJCNBTLV^lAEv@Yr@GhADJZPVVxARNLFh@b@ZFJh@L@VQh@BPHJj@QP@NTD^CVPPR^A^Hb@@^Q\B^[nAOXEZAX@j@GPBd@RfAARL|@\~@LPRdA~AdA`@f@r@d@j@p@Ht@a@^KPANDVVXRBHC`@c@^Ar@TJZNJj@Bp@KRDZVjAKCB`@NDZHNJARJZ@Vf@`@hBj@VLL\@FJFAVPXFz@Ah@LzC`AlBGPGTS`@J^EP@Zd@@NC?FUGOe@_@EH,9.324,6894,Chert and serpentinite and greywacke oh my! 🪨🪨🪨,0,0,FALSE,2,2022-02-20T16:25:15Z,2022-02-20T08:25:15Z,34.557344,-119.771114,(GMT-08:00) America/Los_Angeles,254.1,0,FALSE,Hike,7140164701,7140164701,-28800,everyone,112.6,NA,NA,NA,153,NA
0,2,65231186,1,4.8564,0,FALSE,TRUE,13.8574,12427,464.2,11.5,34.40668,-119.517107,B2001DA1-40E7-4E1E-8A9F-94D8CA3C52E1,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6707911909,5,FALSE,a6707911909,2,sa_qExenxUM|@}AU{CCeEu@s@Ew@~Cs@fAe@`B[J}Eo@eAJgBe@YF_F_BpB{JYWwCq@wB_AlBqIOWkImCg@Ie@h@aACh@d@{@Ig@u@YG_CjAgBc@UXK_@QDH]WqA_@MIlAEW]ZIe@OWUSMiAu@Id@k@_@ERm@Oy@Q`@y@JNU@i@SZg@JTi@CO_@VAe@KRq@Wa@Hb@YKOOVg@Fc@`AUPXg@Fy@Ro@a@ZU|@q@h@gA[r@O?KmDr@uAw@Wc@qCoBc@uAg@o@q@kCWsB}@qC_BJcAt@q@vA[Pq@{@TeAGcBOi@XoA]w@e@OqD]}AHeAf@{@MAUb@gADgAYeDe@kARwBu@{BTcA@kAXi@Co@Yw@UqC~AuCDe@SSqA@{@t@w@rBq@xDgAhB}ApAg@z@?`AXXc@`A[Pk@GmAk@mD`CuAPOl@mAIw@p@yAVQOOFUXG~@a@x@]lBq@z@WUBkESsBW[qBv@]v@WrBw@ZOhACbBVPm@CSYBPFEgCiCeAkBGDQk@c@Wo@wBdAa@x@s@h@aAj@Ev@c@X]TmCPe@b@a@dAQVe@TqAz@]FSCuCkA[fATRo@Z{CpAgCVt@~AdBTDN`@tALf@\Xj@f@Ln@|@Nm@Wq@lAGXh@HCTqAO]l@@Tg@TVJEI?AV^n@XaAn@o@No@XCp@_ATFPWjBk@TAJVjB?`Ao@ZrARAh@p@RBcAGDJv@fAtAVBZ_Aj@aBhCG\RfA?pAZd@F~@c@x@Dr@UpAx@zBWtBh@p@TbEG|@i@lAL^r@F|B}@fDh@nAAp@bA[^Gj@Tr@AtAHPYd@C\n@l@ZD`@c@j@mAt@o@tAC`AbCD|Ax@zCz@lAXdApBdB\DVb@hAv@lAAp@q@bAB_ATjAb@v@m@V_AVWY\CpAONV?Z}@t@M@QJFe@`@vAFLWAZPFR_@Cr@MNt@MAWBj@YTrAKB[Hl@c@f@\PVMQd@UJ~@VKTJb@PNVd@L`@XYHRDIHgA\^Jd@A~@TCJXZWxBXr@o@n@SVDVp@hARe@m@v@R`@g@\IjJbDm@|B{@`FjDdAzB~@sBzJjFhBj@EjDPpEf@\]z@yB^_@j@wCz@\dLz@PIZkAI?PE,9.0468,10272,"Lizards: 1,000 Tallie: 0",0,0,FALSE,2,2022-02-19T15:45:41Z,2022-02-19T07:45:41Z,34.406821,-119.517244,(GMT-08:00) America/Los_Angeles,616.1,0,FALSE,Hike,7134100616,7134100616,-28800,everyone,134.2,NA,NA,NA,173,NA
0,2,65231186,1,5.497199999999999,0,FALSE,TRUE,8.7435,6157,677.1,287.5,34.463474,-119.712143,DD0ACD21-A931-4AF5-80E6-E3FB1E5A78C9,FALSE,FALSE,g10199228,TRUE,FALSE,FALSE,6697367847,7,FALSE,a6697367847,2,ycjqEvftyUm@`@Y@_AlAk@f@aA^i@UWaAUUo@aBUyAq@{@OCo@Zu@Ni@QeAh@IOAgAZmA@e@GsAI[s@o@gB?s@_@A]Tk@Lu@Io@k@o@o@W@qAe@s@o@]Q_@Gw@e@CqAx@IPm@b@WEAOFOH?Fw@HMJaCMa@MWcAMGM@a@IMeAk@Yy@yAm@BUdAWLg@@q@i@@M_@l@y@Fo@Gu@YWYu@G_@?wAUo@]Mm@POo@MKy@FEU@w@GYk@EGMJkBSeAASVg@Ks@QSMo@LQh@FLIJy@`@}@DOVRAPPf@Dd@d@`AjA[DUMy@_@w@Gi@RuAl@uBVq@LE`@b@Ph@E`@F@\I`@FLQD[u@YF[l@Fn@k@lAL\NX|AZb@fAh@NOo@o@OmAKWA}@Ya@I]Aa@Ja@GaAPc@?[u@cA{@m@eAcDGCg@h@g@Xw@?}AvA[LELeAj@OC[_@o@U?a@r@[hAqABm@[cAQW_AUM[k@a@FeBYsAJKGA@KKLHMGDBDAGFFIFPGSPBj@Ln@C|An@b@LV^N`@Ah@dBGr@q@l@OZu@\IRFPzAt@h@Ol@s@r@a@`A_ATGh@DZS^k@N?JJB\Vr@TZRbAn@Tj@n@Vn@c@~@Rt@Sr@J`@b@p@Ch@Hz@Rv@n@h@?JQFk@m@a@OMQ[uAYi@u@@a@Mu@r@k@??Vb@XLXEESR{@OMyA]UYNUh@AZORDTKf@UTWbAFx@d@`A@f@D^g@CYVUBa@wAIeAO_@ICYTE|@Wd@A\q@EW\C^j@h@FVC\MHGZVx@An@Qz@BXFLZ@NNFpALRv@MJHB`@FF~@Ed@h@@ZK`@JZKb@`@n@`@|@BnAi@b@Kj@TJ\EV`@c@r@}@NMVXTp@Pb@b@F`@rAt@El@FJbA@HLPvACEEzAYb@BJQNHn@l@GrAcAx@_@XrA|@f@Xj@ApA~@b@n@|@Ch@SX_@rAFX^JLO~@d@x@a@LD`@|@Lr@B`BQPUp@VxAFBn@Qb@UNJr@C|@i@bAfAA\Jt@J\p@hAb@rAh@ZrA_@\u@XK^m@d@Qh@@,9.241200000000001,5725,Babysitting the dog children,0,0,FALSE,2,2022-02-17T14:08:25Z,2022-02-17T06:08:25Z,34.463498,-119.711958,(GMT-08:00) America/Los_Angeles,408.5,0,FALSE,Hike,7122736195,7122736195,-28800,everyone,142.7,NA,NA,NA,190,NA
0,5,65231186,1,4.467600000000001,0,FALSE,FALSE,2.955,7281,482.4,360,34.5573106314987,-119.771249536425,BA854D37-FCE7-4962-A159-050A4D141919-activity.fit,FALSE,FALSE,g9707381,FALSE,FALSE,FALSE,6679707952,9,FALSE,a6679707952,2,in_rE|y|yUGABKJ@LG@@XC@CFEA@L@DZ@BH@DCD?JLDLD?HKDANDJALBDFHFBABBALBHJLLDDD@BABDPJ@JJB??CC@F@LL@JFH@HIRBLBBRBZCFCTUHQHEASIOJELBCAH?EB?H@C?@ACEADE@BC?@ABD?CCBACFE?BACA@@?AB@C@@A@AABCCDJCHBPLNDTEHEBGF?@@?NV@v@V\Eb@@z@IVILOD?LVZX@HDDABAADDDNBTC`@|@zB?NX\FLRHBR@l@XHb@@VJRATFNCNNFRNLPRBAC@@B?CA@FICB@HAC?DAC@FDAC?FF@JA?@BAD?JAF?@@C?DIJCHJ^HTTXLNJDVRCJDR?FNP@NHTDRJ\CL@b@GZORAj@Gh@BDF@BJFDDHHDBD~@JVJLDHJ@JJXVXLF^LLH@DAXGL?FGFBRHFT?RIHBDAB@FPJn@HLP^Af@L^@TBJAJGL?h@CF@BCJQn@QLEJGr@BXAFBHA@Cb@VjADjAHb@JNHXRZTx@FNRNPFNLd@f@^XZ^\ZPZHT@`@MZMLIPCPFRFHJFP@v@g@R?b@PTXRJ`@F`ACLDFJFBRAb@BRC\HH@NP\NLNHDNZ@A@@BTD@Tf@Lh@TXLHd@NDD^HLH`@DFAdAFr@Pz@XVD^PJ@^@`AG`@KTMJDV?VFBNAFBEAIF?C?,13.4496,2382,Smooth as buttah ,0,0,FALSE,2,2022-02-13T18:38:59Z,2022-02-13T10:38:59Z,34.5726895797998,-119.755988186225,(GMT-08:00) America/Los_Angeles,7,0,FALSE,Hike,7103750290,7103750290,-28800,everyone,NA,NA,NA,NA,NA,NA
1,4,65231186,1,5.2452000000000005,0,FALSE,TRUE,2.8561,2186,482.7,360,34.572743,-119.755901,6C297F73-012F-4D42-BAE2-72345A6B0A72,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6679707769,7,FALSE,a6679707769,2,en|qE|y_zUOGMM]MI?GNOBu@DYFa@?yA_@}Ag@o@IS@q@IQGMACE]MQC[QMMGSKOAQKa@W]CGq@u@WU_@Q[@YHEHG?]WSCG@OAKBK?{@Uu@q@GA]Hi@`@O@SGOWGQDSb@w@?OEW]o@YSWYUMMQQMGKu@e@OMOc@CWc@y@UeAAa@Y}A@_@DOE_@AWHk@NUJ_@BYFM@c@L]?EMw@?]AQO[QKCEFc@GG?IOQ?ECAG?[d@KAKMCI@OJe@A[EGo@SGKKGO[EYKIMASMy@IQMAGWMKSHaADONSFYEa@BQM[AQKSCWCAGIE[BEAM]Qq@o@O_APY@G?MIWQQUOKWIIWBMI]AYIU@_@KE{@CGQG]e@Om@a@iAKSAG@[Ga@Qe@SWIO?CO@OTcAF]?i@FUEUMMCYC?QIA?DKHUFEAQMMGIAMBICE@CFLRCFKJWb@c@JIAUECGF[?OYY]QEGMYOKSa@KKYEO@ODGAOSYKGYG@KFOD]@C??C,9.1332,1960,Growing abs ,0,0,FALSE,2,2022-02-13T16:59:28Z,2022-02-13T08:59:28Z,34.557311,-119.771345,(GMT-08:00) America/Los_Angeles,125.3,0,FALSE,Hike,7103750278,7103750278,-28800,everyone,145.7,NA,NA,NA,181,NA
1,1,65231186,1,5.252400000000001,0,FALSE,TRUE,9.9249,7356,692.2,262.2,34.45246,-119.590023,C11A3457-4565-4F47-94B7-7963A7874DC2,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6666783673,11,FALSE,a6666783673,2,{`hqErm|xUZP[F[z@YVWKm@FDHS?a@h@e@Lw@j@c@HwB~A{Cv@gA@Qh@UKERiAHm@d@a@ILi@Cm@e@aAeDmCEKLc@GI[RDQIIg@f@k@HCYMB?b@m@zAIn@eCe@m@J_A]a@Ai@e@s@@?HBMaABeC}@iAA[KU[{@AKKW`@k@IESQViAHKLXAWJIb@MH}@Ac@S_@Lk@Ic@T[C@Le@Qe@Pa@Q[YO@a@b@a@CyBl@_@GSH_@_BUBOU}@e@[FIQ]E_@g@m@FkAS}@kAYJk@g@_@`@DRTFaBRORD?mCvCMXE`@Vx@PlAYq@[UqAFs@^}AN]j@h@NJO~BJa@BWTkAXq@hBeAr@SXHFa@XKEGU?e@Oi@{B}Ax@QHUdAs@P{@@cAhAQNi@ZMl@s@@_B`@e@Fc@OeAOe@rC\b@[Ha@MmAHyAOm@H[McA@IzAVf@kAn@w@Jm@A]Qk@Fy@ALt@p@`AF`@f@Gn@F`AGh@?p@@zALb@IjAD^V\bAT`BM|AbAdA?h@Ul@T\`@TF~@k@pAUd@i@fBc@h@g@|@OTo@\GXJzA~@v@KV}AB{@d@m@^FH]d@IHML{D|@l@|@J`B|@x@rAt@G`D_CC{AD_At@]^kAhAkBEe@Wi@y@cAo@k@Wu@@[\CnAwAh@HnAu@nAR\GZ[NgAjA]n@y@TuAd@aAl@i@t@MTuAVg@f@wBRAj@x@d@@@Sx@cCj@]z@b@Pn@jAdB`@Lf@Kb@XIhA`@d@pAx@@\WpAl@fAr@JRXzAr@K`@}@Z}@z@CZBn@L`@fA`A\~@]ZcAFYWk@?s@WqA~@m@Pi@CMJERJhCI^L`@f@d@?dCd@f@LTAVCVk@Og@PaAvARx@Zj@I^e@VKl@ZdAb@TVb@Dt@UXe@?e@\O~@c@HW^Av@M^gA\s@h@WMYo@y@WYi@i@Fa@Q}AIm@h@EXfAhAVDHRnAz@Pp@Hd@K~@x@Lj@s@v@CDIEQ^RJc@NEjA?z@Uf@B`Ay@h@ETg@`Bk@FQt@Yx@}@TCVRb@Yl@aAp@_A,11.286,6804,Spring is sprunging ,0,0,FALSE,2,2022-02-11T14:18:23Z,2022-02-11T06:18:23Z,34.452782,-119.590178,(GMT-08:00) America/Los_Angeles,431.2,0,FALSE,Hike,7089798314,7089798314,-28800,everyone,146.7,NA,NA,NA,191,NA
11,2,65231186,1,4.6224,0,FALSE,TRUE,11.8128,11209,974.5,221.1,34.45496,-119.652855,56C5F4C9-1A19-4352-9BC2-316F56AA1587,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6636482306,11,FALSE,a6636482306,2,aohqEduhyUEJ_B]cAdA]Rq@Hk@EeAk@On@k@Ei@b@Ol@FF[JYd@eAd@w@Em@FW\eABYSgACiA{@k@@d@Ui@SX?FQ}AC_CmBiA@g@WiAb@e@ABmAM@HDm@eCGHK?DOUCDIGVAdAOVMENy@OiA[{@BYYeA_@YQw@iBEIOjAq@Ly@C}AMkBQe@OAbARjAcATdAIfAX~Cp@Nn@z@lBBp@dA[qBm@IeAm@Yw@XkB`@g@JoATm@rB}CjBaBv@]NqAJD_Aw@Qm@M}AF}@s@qANcB[{@OqBk@iBy@\s@bBiBpBoCa@yCpBwBLWCf@EL_@fA_@J_AYSKf@gASwANKE`@KN[s@Dj@_@D]mDQw@u@s@N_Ca@[^c@i@SPYEm@`Aa@GYXmARKdBW^WxBc@l@mAb@q@YGm@XR^_@BYU{@k@KaA_Bq@PMQs@E}@oAHKl@JSu@`@BUUhA?\e@YMPwAUgCo@Uc@ZwB[_AHy@Yu@fA[Iu@`@[AW[S{@i@kGoAsC_@e@V]AS|@LfAK`Cj@p@c@Li@g@hAUBo@GMUi@DMW[EwAPg@OKJPPYZf@b@fApCDpAXjANvBRx@Z\\?r@g@\Jl@aAx@T^KzB^d@Cb@[h@ZRzBWpAb@NcAt@c@ICHTFIF]C\n@s@IIP`ApA`APj@IZVb@`Ap@TRh@Qn@s@?Vx@b@L^BtAeA\eC^e@@yAbBs@h@Fr@_AV@JSb@h@f@UxBZl@M\NR`@dBLjA?BNy@b@FNn@?m@`@jAKnAXXM?a@VTGn@gA\MVH@s@Xh@D`BG|CwBrC`@pAqAr@sA?]lAs@~@pDEl@X`AKd@Bv@n@hAExALjAPd@x@r@Hd@[tAaBxBeAdCs@xCj@t@[Z`@FTb@?r@Zt@YVLd@`AZZUH_AM_Ad@o@Fg@G[JKnAN`AOR_@GJfC[@J`@]d@Fr@l@`@vA\^IDFtA`@BRV^CX]Fe@h@EtAl@^d@|@DpAxAr@@gAbC?s@}@e@AZVZa@p@?l@LLl@QF^]Ti@CGSFd@TD]JYANXXFs@YIDCx@`AVfAeADVq@|@r@_@OZJKKh@l@Kh@o@fB\HK,12.402,9203,Testing knee integrity 🦵,0,2,FALSE,2,2022-02-05T14:53:34Z,2022-02-05T06:53:34Z,34.455056,-119.652823,(GMT-08:00) America/Los_Angeles,755.1,0,FALSE,Hike,7057309724,7057309724,-28800,everyone,152.4,NA,NA,NA,194,NA
1,2,65231186,1,6.0876,0,FALSE,TRUE,18.7163,12387,701.8,301.4,34.542917,-119.782022,8E3F47F8-1EBD-41AF-BA72-FC3F6CF31379,FALSE,FALSE,g9707381,TRUE,FALSE,FALSE,6601199482,10,FALSE,a6601199482,2,{vyqE`{azUTf@s@Eu@g@gDkDe@iAo@m@iC}HIuEu@uAUsAb@gCMgBj@g@Fc@_CeE]aEx@_ChEsGx@}BM}@w@QwBTcCuBcEu@}IW{Jn@qBmBuAw@aHk@}@TsBbCqAEmCfDwBv@{DvCuA?cD^oDiAsEaAiA{CaBuA{AV_@]mAFyAcAsAl@e@GOc@p@gAQy@m@}@_DaCWmAm@cA_@}D\E@vA\rAhBlBPMc@cALq@`Az@fCt@Pc@y@_AzAVn@b@RfA\^jAgAlAQzBwAh@Zx@`Bg@~ARVfAcCbBm@P]Cw@mAsCwA_@qDK}CeBcAiAFyE\aAi@gAy@{@t@mAp@OPy@x@KNW?uBl@qAt@m@RsADkBy@eADg@xBoCLaA[{@gCsAqAc@?g@Zm@\{EyA{Ai@_BoBcB?aAnAoEUs@i@Jv@ObJaGvBwC|C}EnAj@`AbCjATPoA|@w@n@kBbBu@tAaAL}Az@iAFi@r@oAGc@z@oAIYh@ASULe@TQI`@b@x@DgA^c@X?CkA^y@ZyAKc@n@y@Im@P{@v@cALo@I]PUGY\kBMo@^cAMO`AeA|@EBUi@e@d@Jt@i@DmA_@Ij@G[s@d@i@SqAn@e@R_A_AO^IBcAl@c@FoAfB@LoBvCM`@Zn@iAzAqAfAmCNyAf@wAgCpCGMn@}AA[jAyAaAWLs@i@ZUMTOPiA|B[lClAhAy@]l@zB?\Ll@z@Xm@r@Sq@_@NYz@F|@o@l@EtBuBLs@d@ZZ]@c@i@cEl@^^[h@t@WeB^x@ZBBmAbAg@jC~AxB`@vAy@dAgB~AkAfAKdBa@|BmAd@NvAs@f@LfAa@hBAJ_@rAYhBcBjBPhB}AN_BB`Gl@|AC~Fb@|A@tBOb@MEKkAa@w@q@XR\A`A[t@[s@MH?zCw@D_@h@zAfBaASu@XdAp@Ll@\RB\bAn@q@b@@x@r@MTRXa@h@d@wBtDsAfEuFdJoApEcBvJDpC`BxKh@zA`BjBp@jB]`H_BjDClDwCdK}CjFwAxF_BlCeAnCuB~HCvGlArD~BnKm@bIa@rBy@tLsBnHyChHgB|HsD~Kq@~@sEnDu@fADbAlAdCHbASlA}@`AHtAk@lDFn@hAdCFjEf@pBnClGrDjEhB`AzAH,9.442800000000002,11071,No snow here ,0,1,FALSE,2,2022-01-29T15:12:53Z,2022-01-29T07:12:53Z,34.543345,-119.781766,(GMT-08:00) America/Los_Angeles,548.5,0,FALSE,Hike,7019582989,7019582989,-28800,everyone,137.6,NA,NA,NA,176,NA
